uname, ID, DISTNAME, osgb_n, osgb_e, # Data From VMD/OS OpenMap Local (ESRI Shape File) NZ/data/NZ_NamedPlace.shp
Black_Row_Farm_5145F ,  9AFE850D-F3BB-4DC6-A31A-0E05EB55145F , Black Row Farm , 414845.0 , 567593.0
Low_Bradley_Farm_BE00D ,  21BC7FF1-B163-49B9-878C-101A87BBE00D , Low Bradley Farm , 412894.0 , 553522.0
Southfield_Farm_CF301 ,  2E6DC96C-551D-4815-9D20-266D911CF301 , Southfield Farm , 413869.0 , 554956.0
Low_Ewehurst_Farm_E5BD3 ,  66E52390-E0A6-42CE-8578-D7E1227E5BD3 , Low Ewehurst Farm , 414819.0 , 555525.0
Derwentcote_Farm_61F4B ,  D45E8FCE-37EF-4734-965A-8D291A861F4B , Derwentcote Farm , 412672.0 , 556539.0
High_Castle_Dene_Farm_7304F ,  0D52C92D-6CD7-4BEC-B6E9-A10A4CF7304F , High Castle Dene Farm , 412823.0 , 549647.0
Woody_Close_Farm_386EB ,  07172BB4-2465-4577-9CCC-C060BEA386EB , Woody Close Farm , 413172.0 , 550379.0
High_Brooms_Farm_7A44B ,  DAEB93F1-7F58-4610-9735-84284307A44B , High Brooms Farm , 413486.0 , 551673.0
Lowbrooms_Farm_8BA34 ,  714C2418-0D29-444B-AC72-D003B668BA34 , Lowbrooms Farm , 413711.0 , 551508.0
Brooms_Farm_6E40C ,  CC757F85-8621-4A32-8240-ECA750E6E40C , Brooms Farm , 413829.0 , 552260.0
High_Woodside_Farm_56E55 ,  035B435C-816C-418C-97E9-A48235B56E55 , High Woodside Farm , 413937.0 , 549696.0
Copwell_House_Farm_2FBC3 ,  97C8127A-465D-4244-B8F9-08963022FBC3 , Copwell House Farm , 414564.0 , 551261.0
Brass_Castle_Farm_05A8F ,  C9024458-EC79-43F8-86C7-367209105A8F , Brass Castle Farm , 412589.0 , 560450.0
Castle_Hill_Farm_D0563 ,  62FE5DC9-0D3D-4BAC-A2AD-2C52962D0563 , Castle Hill Farm , 412635.0 , 564095.0
Reeley_Mires_Farm_D49BA ,  5EAC491A-557F-4F9B-A558-C590B33D49BA , Reeley Mires Farm , 414542.0 , 561636.0
Elm_Park_Farm_FDD94 ,  1F4E4AC0-848B-4839-BD8A-67D03F2FDD94 , Elm Park Farm , 410784.0 , 553106.0
Glebe_Farm_6CF56 ,  93258F9E-1D7C-4FA9-A605-60E61996CF56 , Glebe Farm , 410885.0 , 554139.0
High_Bradley_Farm_EB5E2 ,  60024434-A834-4789-8DAC-476DFBAEB5E2 , High Bradley Farm , 412233.0 , 553324.0
Robsheugh_Farm_House_6AED1 ,  D6C39520-5B9C-483E-8E8E-C22B6E66AED1 , Robsheugh Farm House , 409853.0 , 574190.0
Silverhill_Farm_3C538 ,  3C7CCCA4-9B61-4BD4-96B0-1BFD1293C538 , Silverhill Farm , 410971.0 , 573021.0
Redhouse_Farm_58384 ,  0971780C-EB87-4B66-B509-596801858384 , Redhouse Farm , 411874.0 , 572801.0
The_Farmhouse_5DAC8 ,  20894927-62BA-48AD-9E28-4BFC7075DAC8 , The Farmhouse , 410317.0 , 569468.0
Kyloe_House_Farm_981EA ,  CFFF0987-164E-4705-8758-C6218C2981EA , Kyloe House Farm , 410671.0 , 570353.0
West_Kyo_Farm_2E2CD ,  B4D65BED-C8AA-4CFA-8EDC-7C5ACB52E2CD , West Kyo Farm , 412316.0 , 561696.0
Bradley_Fell_Farm_768BC ,  07BB66B2-AED0-4822-A705-A26B246768BC , Bradley Fell Farm , 412336.0 , 562528.0
West_Wood_Farm_Cottage_E0DEC ,  67F05A11-0DC7-48C8-9C35-BB0A70EE0DEC , West Wood Farm Cottage , 411943.0 , 562540.0
Bradley_Hall_Farm_07266 ,  B7827CAA-6141-4BC3-90A6-1E241D907266 , Bradley Hall Farm , 411932.0 , 563191.0
Daniel_Farm_2F09F ,  4843833C-13C3-41C9-B2D4-5C800C22F09F , Daniel Farm , 412348.0 , 563723.0
Rudchester_Farm_7CC6D ,  BF31E4F9-CAEF-42D1-9FD2-E7E5CF77CC6D , Rudchester Farm , 411268.0 , 567430.0
Horsegate_Farm_54EC0 ,  BD244B5F-3071-456D-8C5E-8DB5C6454EC0 , Horsegate Farm , 412483.0 , 559767.0
Dukeshagg_Farm_EF677 ,  CB7F2306-F5F2-44AE-920D-F4FFE33EF677 , Dukeshagg Farm , 410762.0 , 560425.0
Buck's_Nook_Farm_D9CA9 ,  7606046A-49F4-480F-A6D1-707FCF7D9CA9 , Buck's Nook Farm , 411637.0 , 561065.0
Ravenside_Farm_B7330 ,  11F23978-D554-4289-8271-7D2AAF5B7330 , Ravenside Farm , 409591.0 , 558164.0
Newhouse_Farm_D55D7 ,  A6ABD815-526B-409C-B06C-FA0FC45D55D7 , Newhouse Farm , 411164.0 , 558282.0
Ashtree_Farm_DF697 ,  D47D9D55-9D8C-4036-B226-E89F704DF697 , Ashtree Farm , 411057.0 , 558853.0
Middle_Heads_Farm_8D62F ,  EFA22706-EE41-42EE-AD00-97838468D62F , Middle Heads Farm , 409414.0 , 548442.0
Hown's_Farm_24163 ,  C3C3FE78-E6C9-44F7-A9ED-8F8E5FC24163 , Hown's Farm , 409853.0 , 549103.0
Middles_Farm_5FAAA ,  E59623AD-197C-425C-A40C-9CCE2235FAAA , Middles Farm , 410035.0 , 548603.0
Low_Waskerley_Farm_D2647 ,  61E23857-B084-4529-92DB-B27F34BD2647 , Low Waskerley Farm , 408668.0 , 553206.0
Highfield_Farm_59EF7 ,  A117A022-DB58-4844-8D2C-F411C4C59EF7 , Highfield Farm , 406374.0 , 555914.0
High_Waskerley_Farm_2F828 ,  D9DF35A7-B1A7-4971-9B42-BCB15BE2F828 , High Waskerley Farm , 408126.0 , 553515.0
Morrowfield_Farm_647FE ,  F1F47343-7555-4116-9B5C-E4150C4647FE , Morrowfield Farm , 408523.0 , 555761.0
Hole_Row_Farm_A1A52 ,  5269868A-D9E5-4B91-9F17-E635E9AA1A52 , Hole Row Farm , 407588.0 , 550779.0
Quarry_House_Farm_06B91 ,  23E70FFD-8245-4E5C-A782-EB4C9E006B91 , Quarry House Farm , 406650.0 , 551105.0
Fieldhead_Farm_D18EC ,  D5251F0B-57ED-45A1-9A54-329B236D18EC , Fieldhead Farm , 407726.0 , 552268.0
Dean_Howl_Farm_35DF1 ,  B84DF0E1-8E20-40D9-9018-F954B1A35DF1 , Dean Howl Farm , 406905.0 , 548743.0
Derwent_Grange_Farm_AFC6B ,  8EFDFB74-4468-44E9-9DD9-9635C48AFC6B , Derwent Grange Farm , 406734.0 , 549318.0
Mosswood_Farm_1D2BF ,  85BF6ED1-6AB8-465B-8890-5B7DC911D2BF , Mosswood Farm , 406807.0 , 550450.0
